product_id,product_name,youtube_link,item_no
55596,Diamond Star Cross Bracelet,https://youtu.be/mPzKJqJXTC0,B29481GA18DD001
55601,Fresh Water Pearl Diamond Ribbon Earrings,https://youtu.be/60zAMvYIXVE,E29482GW18PF001
55602,Fresh Water Pearl Diamond Ribbon Necklace,https://youtu.be/lGR_v1Hbrh8,N29482GW18PF001
55606,Black Agate Diamond Ribbon Earrings,https://youtu.be/h1GdkB8azUI,E29483GW18AB001
55607,Black Agate Diamond Ribbon Pendant with Chain,https://youtu.be/05Awbj5oO8A,P29483GW18AB001
55608,Black Agate Diamond Ribbon Ring,https://youtu.be/r54g95wwRmk,R29483GW18AB001
55609,Diamond Ribbon Earrings,https://youtu.be/fZs2RGiSbK4,E29484GC18DD001
55610,Diamond Ribbon Pendant with Chain,https://youtu.be/eh0Y7zUlpKs,P29484GC18DD001
55611,Diamond Ribbon Ring,https://youtu.be/1-F47CobqTs,R29484GC18DD001
55615,Diamond Ribbon Bangle,https://youtu.be/q93KybfQd4w,B29484GC18DD001
55612,Diamond Ribbon Earrings,https://youtu.be/1iVyuA2lHsk,E29485GW18DD001
55613,Diamond Ribbon Pendant with Chain,https://youtu.be/e_0U3mdReLU,P29485GW18DD001
55616,Diamond Ribbon Ring,https://youtu.be/KFbwIXSlaMc,R29485GW18DD001
55614,Diamond Ribbon Earrings,https://youtu.be/2x6FMa0FDv0,E29486GW18DD001
55617,Diamond Ribbon Pendant with Chain,https://youtu.be/x9FBAsQDVl4,P29486GW18DD001
55702,Black Mother of Pearl Diamond Spiral Pendant with Chain,https://youtu.be/UJgwEbX8ggY,P29487KY18MB001
55703,Black Mother of Pearl Diamond Spiral Ring,https://youtu.be/tdT0eOhwlNo,R29487KY18MB001
55706,Diamond Spiral Pendant with Chain (25mm),https://youtu.be/iWGBbhM1JVo,P29488GA18DD001
55707,Diamond Spiral Ring,https://youtu.be/bWKxEsJxLKw,R29488GA18DD001
55708,Diamond Spiral Pendant with Chain (15mm),No Video,P29489GA18DD001
55709,Diamond Spiral Earrings,https://youtu.be/W9wHs4xrgYU,E29489GA18DD001
55710,Malachite Diamond Spiral Pendant with Chain (15mm),https://youtu.be/YoYzjYrdrb4,P29490KY18MA001
55711,Malachite Diamond Spiral Earrings,https://youtu.be/CL2oRzlpMmE,E29490KY18MA001
55712,Diamond Spiral Pendant with Chain,https://youtu.be/mFfuTsBY_mk,P29491GA18DD001
55713,Diamond Spiral Ring,https://youtu.be/dKDepdofdEI,R29491GA18DD001
55714,Diamond Spiral Earrings,https://youtu.be/EClaKGEnGgU,E29491GA18DD001
55715,White Mother of Pearl Diamond Spiral Pendant with Chain,No Video,P29492KY18MW001
55716,White Mother of Pearl Diamond Spiral Ring,https://youtu.be/0xEvlhuZeKM,R29492KY18MW001
55717,White Mother of Pearl Diamond Spiral Earrings,https://youtu.be/0ZRxQUOMg78,E29492KY18MW001
55704,Diamond Spiral Necklace,No Video,N29493GW18DD001
55705,Diamond Spiral Earrings,https://youtu.be/ryI4uRH1yEU,E29493GW18DD001
55773,Fresh Water Pearl Diamond Twist Necklace,No Video,N29494GA18PF001
55767,Fresh Water Pearl Diamond Twist Ring,https://youtu.be/f0YhIC-0LeU,R29494GA18PF001
55768,Fresh Water Pearl Diamond Twist Earrings,https://youtu.be/OTyu1Pc7NAY,E29494GA18PF001
55769,Fresh Water Pearl Diamond Twist Bracelet,https://youtu.be/XqaXPVHiJ2U,B29494GA18PF001
55774,Fresh Water Pearl Diamond Double Bar Necklace,No Video,N29495GW18PF001
55771,Fresh Water Pearl Diamond Double Bar Ring,https://youtu.be/Nuoz4ekHdFA,R29495GW18PF001
55770,Fresh Water Pearl Diamond Double Bar Earrings,https://youtu.be/wIX79Hur4Sw,E29495GW18PF001
55772,Fresh Water Pearl Diamond Double Bar Bracelet,https://youtu.be/s8wY-sXXFgg,B29495GW18PF001
55778,Fresh Water Pearl Diamond Link Necklace,No Video,N29496GA18PF001
55776,Fresh Water Pearl Diamond Link Ring,https://youtu.be/OxONrEybysI,R29496GA18PF001
55775,Fresh Water Pearl Diamond Link Earrings,https://youtu.be/WH3Q8OAC2Qs,E29496GA18PF001
55777,Fresh Water Pearl Diamond Link Bracelet,https://youtu.be/IKZLCfoV284,B29496GA18PF001
55782,Black Agate Fresh Water Pearl Diamond Chinese Knot Necklace,No Video,N29497GW18V01001
55780,Black Agate Fresh Water Pearl Diamond Chinese Knot Ring,https://youtu.be/MrsX_UCb0kE,R29497GW18V01001
55779,Black Agate Fresh Water Pearl Diamond Chinese Knot Earrings,https://youtu.be/HKX-GCQf-dE,E29497GW18V01001
55781,Black Agate Fresh Water Pearl Diamond Chinese Knot Bracelet,https://youtu.be/0pggnf0QYI0,B29497GW18V01001
55927,Black Agate Diamond Chevron Earrings,https://youtu.be/OmTgS-1RZDE,E29504GW18AB001
55922,Black Agate Diamond Chevron Pendant with Chain,https://youtu.be/_gVDhjn-0t0,P29504GW18AB001
55923,Black Agate Diamond Chevron Ring,https://youtu.be/QrXDgLxADJY,R29504GW18AB001
55924,Black Agate Diamond Chevron Earrings,https://youtu.be/bNj5maumK70,E29505GW18DD001
55926,Black Agate Diamond Chevron Ring,https://youtu.be/NztftLSP_E0,R29505GW18DD001
55925,Black Agate Diamond Chevron Bangle,https://youtu.be/uP2WDPJHJQY,B29505GW18DD001
55928,Black Agate Diamond Chevron Earrings,https://youtu.be/YPLqZRUblTc,E29506GW18AB001
55929,Black Agate Diamond Chevron Pendant with Chain,https://youtu.be/-etzZKQ4t7E,P29506GW18AB001
55930,Black Agate Diamond Chevron Ring,https://youtu.be/N7reYFZqbqk,R29506GW18AB001
55931,Black Agate Diamond Chevron Earrings,https://youtu.be/wMMFznj_R6Y,E29507GW18DD001
55932,Black Agate Diamond Chevron Pendant with Chain,https://youtu.be/oYbPWK62U_4,P29507GW18DD001
55933,Black Agate Diamond Chevron Ring,https://youtu.be/u8T-5ahQhd8,R29507GW18DD001
55934,Black Agate Diamond Chevron Earrings,https://youtu.be/VjvY3Lcr_H0,E29508GW18DD001
55935,Black Agate Diamond Chevron Ring,https://youtu.be/p_SvUb29KCk,R29508GW18DD001
55941,Diamond Black Rhodium Brushed Pendant with Chain,https://youtu.be/ZdVFK3XJ0k8,P29509GW18DD001
55936,Diamond Black Rhodium Brushed Ring,https://youtu.be/PM9nv8qIOJQ,R29509GW18DD001
55937,Diamond Black Rhodium Brushed Huggie Earrings,https://youtu.be/viBk6kOeHW0,E29509GW18DD001
55944,Diamond Black Rhodium Brushed Pendant with Chain,https://youtu.be/vWJsWIaeyRU,P29510GW18DD001
55942,Diamond Black Rhodium Brushed Ring,https://youtu.be/Bk-rNTpFs-4,R29510GW18DD001
55943,Diamond Black Rhodium Brushed Earrings,https://youtu.be/2F2-WXO0DOQ,E29510GW18DD001
55947,Diamond Black Rhodium Brushed Pendant with Chain,https://youtu.be/Rh2CGTQ3uF0,P29511GW18DD001
55945,Diamond Black Rhodium Brushed Ring,https://youtu.be/FKqdlRJt6A4,R29511GW18DD001
55946,Diamond Black Rhodium Brushed Earrings,https://youtu.be/3NW3sdEhgiw,E29511GW18DD001
55938,Diamond Black Rhodium Brushed Pendant with Chain,https://youtu.be/7eK-dXb0PQI,P29512GW18DD001
55939,Diamond Black Rhodium Brushed Ring,https://youtu.be/nVbjAfISCDA,R29512GW18DD001
55940,Diamond Black Rhodium Brushed Huggie Earrings,https://youtu.be/_zkZq8MnL3g,E29512GW18DD001
55953,Diamond 3D Edge Huggie Earrings,https://youtu.be/W0KS15-FjFM,E29563GA18DD001
55948,Diamond 3D Edge Pendant with Chain,https://youtu.be/S5wnBvPm41k,P29563GA18DD001
55949,Diamond 3D Edge Ring,https://youtu.be/GJm95U9ujDs,R29563GA18DD001
55956,Diamond 3D Edge Huggie Earrings,https://youtu.be/PqNhPwJZk20,E29564KY18DD001
55954,Diamond 3D Edge Curve Pendant with Chain,https://youtu.be/u02L_mkslT8,P29564KY18DD001
55955,Diamond 3D Edge Ring,https://youtu.be/ln5w-Twun1M,R29564KY18DD001
55959,Diamond 3D Edge Earrings,https://youtu.be/vAKLoMRGmCw,E29565GW18DD001
55957,Diamond 3D Edge Pendant with Chain,https://youtu.be/BUlltxGYUys,P29565GW18DD001
55958,Diamond 3D Edge Open Ring,https://youtu.be/Gosraw0kWsY,R29565GW18DD001
55950,Diamond 3D Triangle Pendant with Chain,https://youtu.be/yVHhugzlSvQ,P29566GA18DD001
55951,Diamond 3D Edge Open Ring,https://youtu.be/4a0JOwD5Z9I,R29566GA18DD001
55961,Diamond Black Rhodium 3D Triangle Pendant with Chain,https://youtu.be/_RSG3kAYfxM,P29567GW18DD001
55960,Diamond Black Rhodium 3D Edge Open Ring,https://youtu.be/JnZ4hNtDkJg,R29567GW18DD001
55952,Diamond Lapis 3D Triangle Pendant with Chain,https://youtu.be/Vys84f7ka9I,P29568KY18LP001
56183,White Agate Diamond Ball Earrings,https://youtu.be/OlJNNMT8_QQ,E29569KP18AW001
56179,White Agate Diamond Ball Pendant with Chain,https://youtu.be/Gvt0RcOTnRA,P29569KP18AW001
56180,Fresh Water Pearl White Agate Diamond Ball Open Bangle,https://youtu.be/CvWygRwEnmc,B29569KP18V01001
56181,Carnelian Diamond Ball Pendant with Chain,https://youtu.be/uqAM6naO-gE,P29569KY18CL001
56182,Fresh Water Pearl Carnelian Diamond Ball Open Bangle,https://youtu.be/bUUhvrtnXRs,B29569KY18V02001
56185,Lapis Diamond Ball Pendant with Chain,https://youtu.be/MucxXrM906Y,P29570KY18LP001
56184,Fresh Water Pearl Lapis Diamond Ball Open Bangle,https://youtu.be/fRY8ozVuJ34,B29570KY18V01001
56187,Malachite Diamond Ball Pendant with Chain,https://youtu.be/rT82wVA2Wyk,P29570KY18MA001
56186,Fresh Water Pearl Malachite Diamond Ball Open Bangle,https://youtu.be/SzHUVfP7EIY,B29570KY18V02001
56199,White Mother of Pearl Diamond Open Bangle,https://youtu.be/6wbAfsNTzjo,B29571KP18MW001
56191,Fresh Water Pearl Diamond Ring,https://youtu.be/ImafgzVXIDM,R29572GW18PF001
56188,Fresh Water Pearl Diamond Open Bangle,https://youtu.be/iM3VeCcBHcI,B29572GW18PF001
56189,Red Agate Diamond Drop Earrings,https://youtu.be/5Br-Zy6XXp0,E29573KY18AD001
56190,Red Agate Diamond Open Bangle,https://youtu.be/rzI_qVJzbGc,B29573KY18AD001
56173,Diamond Planet Saturn Dangle Charm,https://youtu.be/y_xDT_JGxIc,P29574KY18DD001
56174,Diamond Hand Dangle Charm,https://youtu.be/Phc7Oh_Ns0g,P29575KY18DD001
56175,Diamond Snake Dangle Charm,https://youtu.be/qrKC8PIaTco,P29576KY18DD001
56170,Diamond Dangle Charm,https://youtu.be/fK5v4yRVXJ0,P29577KY18DD001
56171,Amethyst Circle Dangle Charm,https://youtu.be/ZHXQCvKfkEk,P29578KY18AM001
56172,Diamond Heart Dangle Charm,https://youtu.be/WAKqxiuBzDY,P29579KY18DD001
56168,Diamond Cross Dangle Charm,https://youtu.be/iVkrKynt3ZU,P29580KY18DD001
56169,Diamond Star Dangle Charm,https://youtu.be/a9AmdSv0TbA,P29581KY18DD001
56167,Orange Sapphire Beehive Dangle Charm,https://youtu.be/hktEtVcsuIY,P29582KY18SO001
56163,Diamond Dragonfly Dangle Charm,https://youtu.be/sFuTvRI0xWQ,P29583KY18DD001
56164,Diamond Butterfly Dangle Charm,https://youtu.be/tyPonSEonTU,P29584KY18DD001
56165,Diamond Moon Star Dangle Charm,https://youtu.be/PJ1tu55GWuQ,P29585KY18DD001
56166,Orange Sapphire Sun Dangle Charm,https://youtu.be/PMQGPDRZ-O4,P29586KY18SO001
56160,Sapphire Umbrella Dangle Charm,https://youtu.be/fB9HCDU9pyk,P29587KY18SA001
56161,Diamond Lightning Bolt Dangle Charm,https://youtu.be/Xo7caAvslBs,P29588KY18DD001
56162,Diamond Key Dangle Charm,https://youtu.be/XNvp69v-IA0,P29589KY18DD001
56157,Diamond Padlock Dangle Charm,https://youtu.be/0hJJRE2be1k,P29590KY18DD001
56158,Pink Sapphire Ribbion Dangle Charm,https://youtu.be/_lendSxw4ng,P29591KY18SP001
56159,Ruby Heart Dangle Charm,https://youtu.be/_q2RmQeyC4U,P29592KY18RB001
56154,Diamond Angel Wings Dangle Charm,https://youtu.be/EB1xGHTaVrY,P29593KY18DD001
56155,Blue Topaz Flower Dangle Charm,https://youtu.be/P8MR4Fo-Cuw,P29594KY18TB001
56156,Diamond Flower Dangle Charm,https://youtu.be/9L78QPwfYDY,P29595KY18DD001
56195,Red Agate Diamond Antique Lattice Pendant with Chain,https://youtu.be/WoxsO-8b-kI,P43498KY18AD001
56192,Red Agate Diamond Antique Lattice Earrings,https://youtu.be/XNdn8ecm1nI,E43498KY18AD001
56193,White Mother of Pearl Diamond Antique Lattice Bracelet,https://youtu.be/gZ4-Nmsbcy4,B43426KP18MW001
56194,White Mother of Pearl Diamond Antique Lattice Ring,https://youtu.be/OIaEk-kRD6c,R43498KP18MW001
56198,Lapis Diamond Antique Lattice Ring,https://youtu.be/3ftb3U01l4Q,R43498KP18LP001
56197,Malachite Diamond Antique Lattice Pendant with Chain,https://youtu.be/5ejUL3hOlvc,P43427KY18MA001
56511,Diamond Ribbed Hoop Earrings (S),https://youtu.be/JzSkHH96sEk,E43393GY18DD001
56506,Diamond Ribbed Ring (S),https://youtu.be/sbuH7i1PXU8,R43393GY18DD001
56507,Diamond Ribbed Pendant with Chain (S),https://youtu.be/cM2onVO_E0w,P43393GY18DD001
56508,Diamond Ribbed Hoop Earrings (L),https://youtu.be/DbPskuVWpF8,E43394GY18DD001
56509,Diamond Ribbed Ring (L),https://youtu.be/nhC4AliVw9g,R43394GY18DD001
56510,Diamond Ribbed Pendant with Chain (L),https://youtu.be/fS-rOUBOL94,P43394GY18DD001
56580,Diamond Crossover Engagement Ring,No Video (to be shoot),R29513KW14DD001
56573,Diamond Crossover Engagement Ring,No Video (to be shoot),R29514KW14DD001
56574,Diamond Crossover Engagement Ring,https://youtu.be/tia6ByJxHW4,R29515KW14DD001
56575,Diamond Crossover Engagement Ring,https://youtu.be/g53lLkatzPc,R29516KA14DD001
56576,Diamond Crossover Engagement Ring,https://youtu.be/TXJP7gv3Pzg,R29517KA14DD001
56577,Diamond Crossover Engagement Ring,https://youtu.be/wAqwclUAxsU,R29518KA14DD001
56578,Diamond Bypass Engagement Ring,https://youtu.be/Y3-6oVVM4vA,R29519KW14DD001
56579,Diamond Bypass Engagement Ring,https://youtu.be/s9Zah2X5334,R29520KW14DD001
56581,Diamond Dancing Wave Bypass Engagement Ring,https://youtu.be/fuloxdpNLHk,R29521KW14DD001
56582,Diamond Rope Bypass Engagement Ring,https://youtu.be/zPITRHZZCGQ,R29522KA14DD001
56583,Diamond Bezel Bypass Engagement Ring,https://youtu.be/Vs7By3ZkTzg,R29523KA14DD001
56584,Diamond Edge Bypass Engagement Ring,https://youtu.be/wOBZi9tEf9g,R29524KA14DD001
56594,Hollow Mount Plain Gold Engagement Ring,https://youtu.be/t1E-i3u38mQ,R29525KA14CZ001
56585,Hollow Mount Diamond Engagement Ring,https://youtu.be/UYnyCWzLohY,R29526KA14DD001
56586,Hollow Mount Diamond Engagement Ring,https://youtu.be/2EgfisLiRjc,R29527KA14DD001
56587,Hollow Mount Diamond Engagement Ring,https://youtu.be/0A-1yoNmMUY,R29528KA14DD001
56588,Hollow Mount Diamond Engagement Ring,https://youtu.be/7Yv6Xy7_8Aw,R29529KA14DD001
56589,Hollow Mount Diamond Engagement Ring,https://youtu.be/s7gqrMuVEQk,R29530KA14DD001
56600,Infinity Weave Diamond Engagement Ring,https://youtu.be/YLs4cKO0SBg,R29531KA14DD001
56595,Infinity Weave Diamond Engagement Ring,https://youtu.be/mZbMWx5StAs,R29532KA14DD001
56596,Infinity Weave Diamond Engagement Ring,https://youtu.be/0w1arJBlsAca,R29533KA14DD001
56597,Infinity Weave Diamond Engagement Ring,https://youtu.be/ZvIuVOVNZ8U,R29534KA14DD001
56598,Infinity Weave Diamond Engagement Ring,https://youtu.be/3wbPmvdZq0Q,R29535KC14DD001
56599,Infinity Weave Diamond Engagement Ring,https://youtu.be/VEjCfhPPv6o,R29536KC14DD001
56606,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/vvhh0w3JPQ0,R29537KA14DD001
56601,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/IpZWQwbWlbA,R29538KA14DD001
56602,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/3P-HsUyc9C4,R29539KA14DD001
56603,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/df26D1MePcU,R29540KA14DD001
56604,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/7eAAbCEIqW8,R29541KW14DD001
56605,Stellar Diamond Flash-Set Engagement Ring,https://youtu.be/V8i6bNqKGdE,R29542KW14DD001
56612,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/Ii404bh37GI,R29543KA14V01001
56607,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/8SgU_yf27nc,R29544KC14V01001
56608,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/Gpamcx9SybI,R29545KA14V01001
56609,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/8sZoiORVtAU,R29546KA14V01001
56610,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/WVCdXzdU5DE,R29547KA14V01001
56611,Rainbow Sapphire Diamond Engagement Ring,https://youtu.be/7710L8LZ0rY,R29548KC14V01001
56616,Sapphire Diamond Engagement Ring,https://youtu.be/cT3I6gnXMus,R29549KW14SA001
56613,Sapphire Diamond Engagement Ring,https://youtu.be/ntf0NJhPXUg,R29550KA14SA001
56614,Sapphire Diamond Engagement Ring,https://youtu.be/ODClWW6nsfM,R29551KW14SA001
56615,Sapphire Diamond Engagement Ring,https://youtu.be/mG4qFOhY1uA,R29552KW14SA001
56622,Diamond Cube Pattern Engagement Ring,https://youtu.be/VcIOASI1v-Q,R29598KA14DD001
56617,Diamond Honeycomb Pattern Engagement Ring,https://youtu.be/JJWni_0wGVk,R29599KA14DD001
56618,Diamond Pyramid Pattern Engagement Ring,https://youtu.be/CjO5Di9gxKw,R29600KA14DD001
56619,Diamond Segment Pattern Engagement Ring,https://youtu.be/aq5tiZP7NHc,R29601KA14DD001
56620,Diamond Pattern Engagement Ring,https://youtu.be/jT13V3rXGw8,R29602KW14DD001
56621,Diamond Segment Pattern Engagement Ring,https://youtu.be/jr3UJjRyxQw,R29603KC14DD001
56628,Dotted Diamond Row Engagement Ring,https://youtu.be/I2YkrxXqEEw,R29604KW14DD001
56623,Dotted Diamond Half Halo Engagement Ring,https://youtu.be/DS2j0dwrq8Q,R29605KW14DD001
56624,Dotted Diamond V-Shaped Engagement Ring,https://youtu.be/ERTubFLG55I,R29606KW14DD001
56625,Dotted Diamond Cube Engagement Ring,https://youtu.be/Nczay477iSM,R29607KA14DD001
56626,Dotted Diamond Twisted Engagement Ring,https://youtu.be/pXT6UNlM8eE,R29608KA14DD001
56627,Dotted Diamond Edge Engagement Ring,https://youtu.be/V3nhfwZ3NTo,R29609KA14DD001
56632,Beaded Diamond Engagement Ring,https://youtu.be/wGSfFW8q0Bo,R29610KA14DD001
56629,Beaded Diamond Engagement Ring,https://youtu.be/pQoTw-aVdMg,R29611KW14DD001
56630,Beaded Diamond Engagement Ring,https://youtu.be/ywoxO7Qh6hQ,R29612KC14DD001
56631,Beaded Diamond Engagement Ring,https://youtu.be/4q15eiRPszw,R29613KA14DD001
56516,Fresh Water Pearl Blue Topaz Diamond Pendant with Chain,https://youtu.be/brlp6jmGRF4,P29553KW14V01001
56512,Fresh Water Pearl Blue Topaz Diamond Earrings,https://youtu.be/xcWmPraqwm4,E29553KW14V01001
56515,Fresh Water Pearl Green Garnet Peridot Diamond Pendant with Chain,https://youtu.be/xhvrDvdEo2c,P29554KY14V01001
56517,Fresh Water Pearl Green Garnet Peridot Diamond Earrings,https://youtu.be/3C10j3iJdK4,E29554KY14V01001
56514,Fresh Water Pearl Blue Topaz Diamond Pendant with Chain,https://youtu.be/KtxkWxO4JOs,P29555KW14V01001
56513,Fresh Water Pearl Blue Topaz Diamond Earrings,https://youtu.be/4oeG5oUTTw4,E29555KW14V01001
56521,Rainbow Sapphire Diamond Open Circle Pendant with Chain,https://youtu.be/BHOTUrX7SRc,P29556KY14V01001
56518,Rainbow Sapphire Diamond Open Circle Pendant with Chain,https://youtu.be/OGl2U7NSiJg,P29557KP14V01001
56519,Rainbow Sapphire Diamond Open Circle Pendant with Chain,https://youtu.be/vDq4mpPpu8Y,P29558KY14V01001
56520,Rainbow Sapphire Diamond Open Circle Pendant with Chain,https://youtu.be/jcBwXyIwTIo,P29559KY14V01001
56524,Texture Diamond Circle Pendant with Chain,https://youtu.be/imkn_B8kBcw,P29560KY14DD001
56522,Texture Diamond Tag Pendant with Chain,https://youtu.be/g5-2DN5IIfQ,P29561KY14DD001
56523,Texture Diamond Oval Pendant with Chain,https://youtu.be/S6HEs2EMI2g,P29562KY14DD001
56528,Diamond Infinity Open Circle Pendant with Chain,https://youtu.be/GRspljWENJg,P29596KA14DD001
56525,Diamond Infinity Open Circle Earrings,https://youtu.be/snR9xXdvAJ8,E29596KA14DD001
56527,Diamond Infinity Link Pendant with Chain,https://youtu.be/VSXgelyz_Ic,P29597KC14DD001
56526,Diamond Infinity Link Earrings,https://youtu.be/Xni2CErlMGw,E29597KC14DD001
53917,7 Stone Ruby and Diamond Ring (M),https://youtu.be/mkGl6hdezxE,R41734GW18RB001
53923,7 Stone Sapphire and Diamond Ring (L),https://youtu.be/6wIi7GZjIOc,R41735GW18SA001
53969,7 Stone Emerald and Diamond Ring (XL),https://youtu.be/6UoXjycP1O4,RA41735GW18EM001
53944,5 Stone Ruby and Diamond Ring (M),https://youtu.be/1RzOEcn4pJw,R41737GW18RB001
53946,5 Stone Sapphire and Diamond Ring (L),https://youtu.be/JgtoBJu5ckM,R41738GW18SA001
53951,5 Stone Sapphire and Diamond Ring (XL),https://youtu.be/6UoXjycP1O4,RA41738GW18SA001
54002,Sapphire and Diamond Channel Set Ring (9 Stone),https://youtu.be/iuR9iUqtNBs,ZD40792GW18SA001
54011,Emerald and Diamond Milgrain Grain Set Ring (11 Stone),https://youtu.be/GPv0xbFl6Rs,RB43155GW18EM001
54023,Oval Cut Emerald Diamond Ring (Center Stone 6 x 4mm),https://youtu.be/7afN87Hnilk,R43167GW18EM001
54024,Oval Cut Sapphire Diamond Ring (Center Stone 7 x 5mm),https://youtu.be/HH97Wa-OHq4,RA43167GA18SA001
54029,Oval Cut Sapphire Diamond Ring (Center Stone 8 x 6mm),https://youtu.be/uVIBVU02tvg,RB43167
54033,Round Emerald Diamond Ring (Center Stone 4mm),https://youtu.be/RuHci4ilvIM,R43168GW18EM001
54047,Round Sapphire Diamond Ring (Center Stone 6mm),https://youtu.be/EmxOXgd1hP0,RB43168
54152,Diamond Shared Prong Ring (0.25ct),https://youtu.be/6jvGSt6o7f4,ZA40793GW18DD002
54157,Diamond Shared Prong Ring (0.50ct),https://youtu.be/gRiCGhsKCpI,ZB40793GW18DD002
54158,Diamond Shared Prong Ring (0.75ct),https://youtu.be/zR21GCKJFMA,ZC40793GW18DD002
53806,11 Round Diamond Bar Set Ring (S),https://youtu.be/SmyFXI4_MwU,R41490GW18DD001
53818,9 Round Diamond Bar Set Ring (M),https://youtu.be/-mNr0HyldVg,RA41490GW18DD001
53819,7 Round Diamond Bar Set Ring (L),https://youtu.be/PuzSRTm4txs,RB41490GW18DD001
54190,Diamond Grain Set Ring (0.25ct),https://youtu.be/gxRaJbcY9ks,R41147GW18DD002
54197,Diamond Grain Set Ring (0.50ct),https://youtu.be/pgPokxU6rZY,RA41147GW18DD002
54208,Diamond Grain Set Ring (1.00ct),https://youtu.be/yUrCm9HM_a0,RC41147GW18DD001
54216,Diamond Krisscut Ring (0.50ct),https://youtu.be/6UoXjycP1O4,RA43157GW18DD001
54229,Princess Cut and Round Diamond Ring (S),https://youtu.be/3yXpJKeTItU,R43163GW18DD001
54230,Princess Cut and Round Diamond Ring (L),https://youtu.be/FV3ujOMTSNc,R43164GW18DD001
54247,Baguette and Round Diamond Ring (S),https://youtu.be/hk3TH8x8NVE,RA27935GW18DD002
54263,Baguette and Round Diamond Ring (XXL),https://youtu.be/-VVEGj9pBLA,R41141GW18DD001
54288,5 Stone Octagon Emerald Cut Diamond Ring,https://youtu.be/NVEPCOLutnA,R41142GW18DD001
54292,7 Stone Octagon Emerald Cut Diamond Ring,https://youtu.be/OLAYkWtbUlA,R41748GW18DD001
54293,9 Stone Octagon Emerald Cut Diamond Ring,https://youtu.be/BNNT4USu0CE,R41741GW18DD002
54297,7 Stone Octagon Emerald Cut Diamond Ring (S),https://youtu.be/_oBFvmYDl80,R41742GW18DD001
54301,7 Stone Octagon Emerald Cut Diamond Ring (L),https://youtu.be/fIK5Lf747HY,R41743GW18DD001
54308,5 Stone Octagon Emerald Cut Diamond Ring (S),https://youtu.be/DtQYY1skZX8,R41744GW18DD001
54312,5 Stone Octagon Emerald Cut Diamond Ring (M),https://youtu.be/xwWa8haSQxA,R41745GW18DD001
54313,5 Stone Octagon Emerald Cut Diamond Ring (L),https://youtu.be/cRSXHiI0qTg,R41746GW18DD001
54317,5 Stone Octagon Emerald Cut Diamond Ring (XL),https://youtu.be/JSnQXfhEBaA,R41747GW18DD001
42814,Octagon Emerald Cut Diamond Toi et Moi Ring,https://youtu.be/fCowxToSUpM,R28606GW18DD001
42820,Pear Shaped Diamond Toi et Moi Ring,https://youtu.be/2q4RNHJqCkI,R28608GW18DD001
42826,Asscher Cut Diamond Toi et Moi Ring,https://youtu.be/7gBAQ5X7zqQ,R28610GW18DD001
42829,Oval Shaped Diamond Toi et Moi Ring,https://youtu.be/HHT4e8RXVPg,R28611GW18DD001
53820,Round Diamond Toi et Moi Ring,https://youtu.be/Tc9IprHKjfg,R40436GW18DD001
53839,Pear Shaped Diamond Toi et Moi Ring,https://youtu.be/qWidMg6HkoA,R40437KP18DD001
53840,Princess Cut Diamond Toi et Moi Ring,https://youtu.be/3GglEi6vfsU,R40438GW18DD001
53850,Octagon Emerald Cut Diamond Toi et Moi Ring,https://youtu.be/nyIVWgKbPhA,R40439GW18DD001
53858,Octagon Emerald Cut and Pear Shaped Diamond Toi et Moi Ring,https://youtu.be/_p5UWj7FeVo,R40440GW18DD001
53862,Oval and Pear Shaped Diamond Toi et Moi Ring,https://youtu.be/jH7Od6HjM6I,R40441GW18DD001
54321,Diamond Pav矇 Set Ring (S),https://youtu.be/YZa-femIbLc,R28814GW18DD003
54322,Diamond Pav矇 Set Ring (M),https://youtu.be/4S8hUWMHiXA,R28815GW18DD001
54407,Diamond Pav矇 Set Dome Ring (S),https://youtu.be/bCgUQzryfAg,R28803GW18DD001
54502,Diamond Pav矇 Set Dome Ring (M),https://youtu.be/FnKjFu42n0w,R28804GW18DD001
54507,Diamond Pav矇 Set Dome Ring (L),https://youtu.be/87mf19cnTRw,R28805GW18DD001
54511,Diamond Pav矇 Set Dome Ring (XL),https://youtu.be/W-ZSGB7VOZE,R28806GW18DD001
54529,Octagon Emerald Cut Diamond Halo Ring,https://youtu.be/34kB5PDWLZA,R42172GW18DD001
54538,Oval Cut Diamond Halo Ring,https://youtu.be/iDmtKhHWhLU,RA42174GW18DD001
54542,Pear Shaped Diamond Halo Ring,https://youtu.be/F8klk4ysmok,RA42175GW18DD001
54552,Diamond 2 Row Crossover Ring,https://youtu.be/mfYrNE_JwHI,RA43171GA18DD001
54560,Diamond 3 Row Crossover Ring,https://youtu.be/9_Ew3M2FQy0,RA43172GA18DD001
